"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"CM0110","2019-07-16 06:00:00","7.000","29.000","1.000","28.100","0.850","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","27.900",""
"C0S940","2019-07-16 06:00:00","150.000","325.000","0.700","27.000","0.780","990.000","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.200",""
"C0X250","2019-07-16 06:00:00","33.000","13.000","0.900","28.300","0.930","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","28.100",""
"C0K520","2019-07-16 06:00:00","10.000","354.000","1.000","27.800","0.880","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","27.300",""
"C0Z200","2019-07-16 06:00:00","153.000","117.000","0.400","23.800","0.990","991.400","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","23.500",""
"C0V740","2019-07-16 06:00:00","60.000","351.000","1.300","27.700","0.920","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","27.500",""
"C0V790","2019-07-16 06:00:00","410.000","8.000","1.800","24.400","0.980","960.400","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","24.200",""
"C0G860","2019-07-16 06:00:00","45.000","14.000","1.300","28.600","0.920","999.700","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","28.600",""
"C0F0A0","2019-07-16 06:00:00","3587.000","-99.000","-99.000","5.500","0.600","665.100","-99.000","0.000","-99.000","-99.000","-99.000","5.500","","2.700",""
"C0Z250","2019-07-16 06:00:00","1124.000","0.000","0.000","19.700","0.990","887.600","-99.000","0.000","-99.000","-99.000","-99.000","19.700","","18.600",""
"C0K440","2019-07-16 06:00:00","35.000","351.000","1.100","27.600","0.940","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","27.500",""
"C0T900","2019-07-16 06:00:00","160.000","270.000","1.100","25.300","0.700","988.200","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","24.400",""
"C0F9V0","2019-07-16 06:00:00","525.000","38.000","0.700","25.500","0.920","949.800","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","25.300",""
"C0UA20","2019-07-16 06:00:00","2619.000","83.000","0.600","13.200","0.520","737.900","-99.000","0.000","-99.000","-99.000","-99.000","14.700","","11.900",""
"C0M850","2019-07-16 06:00:00","695.000","0.000","0.000","23.400","0.990","929.800","-99.000","0.000","-99.000","-99.000","-99.000","23.900","","23.300",""
"C0G790","2019-07-16 06:00:00","27.000","11.000","0.500","28.500","0.930","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","28.100",""
"C0C620","2019-07-16 06:00:00","19.000","0.000","0.000","26.500","0.960","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","26.000",""
"C0I360","2019-07-16 06:00:00","300.000","121.000","0.400","25.800","0.840","972.600","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","25.600",""
"C0R370","2019-07-16 06:00:00","55.000","0.000","0.100","25.600","-99.000","1001.000","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","25.600",""
"C0M810","2019-07-16 06:00:00","1354.000","241.000","0.300","19.500","0.990","862.800","-99.000","0.500","-99.000","-99.000","-99.000","20.800","","19.300",""
"C0F9X0","2019-07-16 06:00:00","166.000","30.000","3.100","26.800","0.940","989.400","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","26.700",""
"C0F0D0","2019-07-16 06:00:00","3171.000","115.000","1.700","11.000","0.390","698.700","-99.000","0.000","-99.000","-99.000","-99.000","12.500","","9.600",""
"C0S730","2019-07-16 06:00:00","110.000","46.000","5.200","27.200","0.900","994.200","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","27.000",""
"C0T790","2019-07-16 06:00:00","2830.000","132.000","2.400","11.800","0.640","727.400","-99.000","0.000","-99.000","-99.000","-99.000","13.800","","11.100",""
"C0M830","2019-07-16 06:00:00","540.000","341.000","0.400","24.200","0.990","948.400","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","24.000",""
"C0K530","2019-07-16 06:00:00","12.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0G850","2019-07-16 06:00:00","62.000","17.000","1.600","28.700","-99.000","998.500","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","28.600",""
"C0M780","2019-07-16 06:00:00","30.000","0.000","0.000","28.000","0.870","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","27.700",""
"C0V360","2019-07-16 06:00:00","94.000","0.000","0.000","26.200","0.980","995.800","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","25.800",""
"C0K510","2019-07-16 06:00:00","10.000","346.000","0.500","28.100","0.850","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","27.700",""
"C0R380","2019-07-16 06:00:00","2.000","91.000","1.200","26.600","-99.000","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","26.100",""
"C0D650","2019-07-16 06:00:00","97.000","34.000","1.100","27.800","0.850","996.400","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","27.500",""
"C0V630","2019-07-16 06:00:00","19.000","357.000","1.500","28.300","0.840","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","28.300",""
"C0U910","2019-07-16 06:00:00","17.000","0.000","0.200","26.800","0.850","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","26.100",""
"C0U600","2019-07-16 06:00:00","10.000","329.000","0.400","26.200","0.890","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","25.700",""
"C0G820","2019-07-16 06:00:00","29.000","0.000","0.000","27.800","1.000","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","27.800",""
"C0R590","2019-07-16 06:00:00","72.000","30.000","1.000","27.800","0.990","997.900","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","27.700",""
"C0A9E0","2019-07-16 06:00:00","26.000","358.000","0.700","28.500","0.800","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","28.300",""
"C0R480","2019-07-16 06:00:00","57.000","26.000","1.000","27.400","0.920","999.600","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","27.400",""
"C0X300","2019-07-16 06:00:00","70.000","0.000","0.000","27.000","0.960","998.500","-99.000","2.500","-99.000","-99.000","-99.000","27.100","","26.700",""
"C0U970","2019-07-16 06:00:00","7.000","255.000","0.600","26.900","0.840","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","26.700",""
"C0M750","2019-07-16 06:00:00","10.000","356.000","1.600","28.700","0.800","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","28.600",""
"C0I110","2019-07-16 06:00:00","161.000","71.000","0.700","27.300","0.990","988.700","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","27.100",""
"C0V370","2019-07-16 06:00:00","74.000","0.000","0.000","26.400","1.000","998.400","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.200",""
"C0C690","2019-07-16 06:00:00","242.000","325.000","0.500","26.100","0.860","979.600","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.400",""
"C0A540","2019-07-16 06:00:00","401.000","0.000","0.000","22.200","0.990","959.600","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","22.000",""
"C0H950","2019-07-16 06:00:00","192.000","0.000","0.000","25.900","0.990","985.700","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","25.800",""
"C0R360","2019-07-16 06:00:00","20.000","19.000","2.100","27.000","-99.000","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","26.700",""
"C0O960","2019-07-16 06:00:00","112.000","35.000","0.500","27.000","0.910","993.500","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.600",""
"C0AH10","2019-07-16 06:00:00","30.000","173.000","1.800","27.900","0.770","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","27.900",""
"C0X210","2019-07-16 06:00:00","38.000","13.000","0.700","28.100","0.930","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","27.600",""
"C0D430","2019-07-16 06:00:00","87.000","0.000","0.000","25.900","0.980","996.400","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","25.500",""
"C0AD30","2019-07-16 06:00:00","20.000","0.000","0.000","29.100","0.770","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","28.800",""
"C0R240","2019-07-16 06:00:00","87.000","86.000","0.300","26.200","0.990","996.000","-99.000","4.500","-99.000","-99.000","-99.000","26.800","","26.100",""
"C0U960","2019-07-16 06:00:00","1885.000","2.000","1.300","12.000","0.960","812.700","-99.000","0.000","-99.000","-99.000","-99.000","13.000","","12.000",""
"C0T9E0","2019-07-16 06:00:00","415.000","0.000","0.000","22.500","0.940","962.700","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","22.500",""
"C0D550","2019-07-16 06:00:00","1956.000","0.000","0.000","16.300","0.990","809.500","-99.000","0.000","-99.000","-99.000","-99.000","17.400","","15.800",""
"C0C630","2019-07-16 06:00:00","209.000","179.000","2.100","25.900","0.800","984.100","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.900",""
"C0AH30","2019-07-16 06:00:00","755.000","264.000","2.000","22.500","1.000","924.600","-99.000","0.000","-99.000","-99.000","-99.000","22.800","","21.700",""
"C0X170","2019-07-16 06:00:00","50.000","30.000","1.000","27.800","0.920","1000.000","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","27.600",""
"C0K291","2019-07-16 06:00:00","8.000","5.000","1.300","28.700","0.840","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","28.600",""
"C0D480","2019-07-16 06:00:00","223.000","0.000","0.000","24.900","0.980","981.600","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","24.600",""
"C0F0C0","2019-07-16 06:00:00","983.000","0.000","0.000","21.500","0.990","900.300","-99.000","0.500","-99.000","-99.000","-99.000","22.700","","21.400",""
"C0U860","2019-07-16 06:00:00","5.000","0.000","0.000","26.400","0.910","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","26.000",""
"C0UA50","2019-07-16 06:00:00","808.000","276.000","2.100","22.100","0.990","920.300","-99.000","0.000","-99.000","-99.000","-99.000","22.300","","21.300",""
"C0T960","2019-07-16 06:00:00","120.000","127.000","0.400","23.300","0.990","994.600","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","22.900",""
"C0SA80","2019-07-16 06:00:00","136.000","217.000","0.600","24.800","0.910","991.300","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","24.500",""
"C0E780","2019-07-16 06:00:00","160.000","0.000","0.000","27.000","0.920","988.500","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","26.900",""
"C0F9Q0","2019-07-16 06:00:00","149.000","0.000","0.000","26.900","0.940","989.300","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","26.600",""
"C0G810","2019-07-16 06:00:00","26.000","356.000","1.800","28.200","-99.000","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","28.100",""
"C0R170","2019-07-16 06:00:00","26.000","32.000","0.600","27.700","1.000","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","27.100",""
"C0M530","2019-07-16 06:00:00","1385.000","152.000","0.600","19.500","0.980","865.200","-99.000","0.000","-99.000","-99.000","-99.000","19.800","","18.300",""
"C0H960","2019-07-16 06:00:00","120.000","34.000","0.800","28.800","0.890","991.500","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","28.600",""
"C0V620","2019-07-16 06:00:00","18.000","35.000","1.200","28.200","0.910","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","28.100",""
"C0X280","2019-07-16 06:00:00","22.000","18.000","1.800","28.300","0.850","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","28.200",""
"C0AH40","2019-07-16 06:00:00","426.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0T9A0","2019-07-16 06:00:00","498.000","295.000","0.300","23.000","0.990","953.400","-99.000","0.000","-99.000","-99.000","-99.000","24.000","","22.700",""
"C0K390","2019-07-16 06:00:00","31.000","43.000","0.300","28.000","0.990","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","27.700",""
"C0I540","2019-07-16 06:00:00","3344.000","113.000","7.600","9.300","0.500","683.500","-99.000","-99.000","-99.000","-99.000","-99.000","10.200","","7.300",""
"C0G890","2019-07-16 06:00:00","24.000","17.000","1.400","28.500","1.000","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","28.400",""
"C0G720","2019-07-16 06:00:00","50.000","2.000","0.800","27.800","1.000","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","27.800",""
"C0UA40","2019-07-16 06:00:00","1121.000","0.000","0.000","21.300","0.840","887.200","-99.000","0.000","-99.000","-99.000","-99.000","21.300","","19.700",""
"C0X130","2019-07-16 06:00:00","27.000","351.000","1.500","29.000","0.910","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","29.000",""
"C0A520","2019-07-16 06:00:00","48.000","0.000","0.100","27.200","0.870","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","27.000",""
"C0U870","2019-07-16 06:00:00","474.000","0.000","0.100","24.100","0.870","956.100","-99.000","0.000","-99.000","-99.000","-99.000","24.100","","23.400",""
"C0S690","2019-07-16 06:00:00","522.000","0.000","0.100","23.900","0.900","948.900","-99.000","0.000","-99.000","-99.000","-99.000","23.900","","23.000",""
"C0R150","2019-07-16 06:00:00","105.000","110.000","1.300","26.800","0.990","993.400","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.500",""
"C0K560","2019-07-16 06:00:00","117.000","0.000","0.200","27.000","0.940","994.000","-99.000","1.500","-99.000","-99.000","-99.000","28.100","","26.700",""
"C0X100","2019-07-16 06:00:00","10.000","332.000","1.700","29.000","0.940","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","29.000",""
"C0K460","2019-07-16 06:00:00","60.000","355.000","1.500","27.800","0.910","998.800","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","27.800",""
"C0M740","2019-07-16 06:00:00","15.000","351.000","0.600","27.600","0.930","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","27.500",""
"C0SA10","2019-07-16 06:00:00","411.000","0.000","0.200","24.200","0.870","961.600","-99.000","0.000","-99.000","-99.000","-99.000","25.000","","23.800",""
"C0C660","2019-07-16 06:00:00","176.000","0.000","0.200","26.900","0.870","987.800","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.800",""
"C0R620","2019-07-16 06:00:00","34.000","21.000","2.100","27.700","0.860","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","27.600",""
"C0F0B0","2019-07-16 06:00:00","311.000","17.000","0.600","26.200","0.930","972.200","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.000",""
"C0O970","2019-07-16 06:00:00","71.000","66.000","1.000","26.300","1.000","998.700","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.600",""
"C0F9P0","2019-07-16 06:00:00","26.000","46.000","1.800","28.100","0.940","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","27.900",""
"C0R560","2019-07-16 06:00:00","22.000","50.000","1.300","28.000","0.890","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","28.000",""
"C0X220","2019-07-16 06:00:00","26.000","351.000","1.200","28.200","0.830","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","28.100",""
"C0M680","2019-07-16 06:00:00","37.000","359.000","0.700","28.100","0.870","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","27.900",""
"C0S710","2019-07-16 06:00:00","382.000","1.000","1.200","24.100","0.820","965.800","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","23.100",""
"C0F9T0","2019-07-16 06:00:00","111.000","15.000","1.000","28.100","0.870","994.200","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","27.900",""
"C0F9N0","2019-07-16 06:00:00","75.000","23.000","1.800","29.400","0.780","998.200","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","29.200",""
"C0G740","2019-07-16 06:00:00","24.000","23.000","0.500","28.400","0.850","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","28.100",""
"C0UA70","2019-07-16 06:00:00","547.000","228.000","1.700","23.200","0.990","948.200","-99.000","0.000","-99.000","-99.000","-99.000","24.200","","22.700",""
"C0AC60","2019-07-16 06:00:00","55.000","196.000","0.900","26.600","0.860","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.100",""
"C0R510","2019-07-16 06:00:00","31.000","63.000","1.100","28.400","0.900","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","28.400",""
"C0X060","2019-07-16 06:00:00","19.000","358.000","1.200","27.600","0.930","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","27.300",""
"C0F9Z0","2019-07-16 06:00:00","3193.000","225.000","1.200","12.000","0.390","697.100","-99.000","0.000","-99.000","-99.000","-99.000","12.900","","10.100",""
